"entity_definition_id","id","qualified_api_name","durable_id","namespace_prefix","developer_name","master_label","label","length","data_type","service_data_type_id","value_type_id","extra_type_info","is_calculated","is_high_scale_number","is_html_formatted","is_name_field","is_nillable","is_workflow_filterable","is_compact_layoutable","precision","scale","is_field_history_tracked","is_indexed","is_api_filterable","is_api_sortable","is_list_filterable","is_list_sortable","is_api_groupable","is_list_visible","controlling_field_definition_id","last_modified_date","last_modified_by_id","publisher_id","running_user_field_access_id","relationship_name","reference_target_field","is_compound","is_search_prefilterable","is_polymorphic_foreign_key","is_ai_prediction_field","business_owner_id","business_status","security_classification","compliance_group","description","_fivetran_deleted","_fivetran_synced"
"01IUZ0000004zxq","000000000000000AAA",Gong__Update_Related_Leads_Trigger_Off__c,"01IUZ0000004zxq.00NUZ000000aALk",Gong,Update_Related_Leads_Trigger_Off,Update Related Leads Trigger Off,Update Related Leads Trigger Off,0,Checkbox,boolean,boolean,,false,false,false,false,false,true,false,0,0,false,false,true,true,true,true,true,true,,2024-01-29 12:29:02.000 -0800,"0058X00000Fi8mPQAR",Gong,"01IUZ0000004zxq.00NUZ000000aALk.005UZ00000BrdXxYAJ",,,false,false,false,false,,,,,,false,2025-04-14 08:29:14.142 -0700
"01IUZ000000GKHJ.ChangeEvent","000000000000000AAA",snr__Channels__c,"01IUZ000000GKHJ.ChangeEvent.00NUZ000001MChx",snr,Channels,Channels (Deprecated),Channels (Deprecated),64,Text(64),string,string,,false,false,false,false,true,true,false,0,0,false,false,false,false,true,true,false,true,,2024-04-15 17:01:29.000 -0700,"0058X00000Fi8mPQAR",snr,"01IUZ000000GKHJ.ChangeEvent.00NUZ000001MChx.005UZ00000BrdXxYAJ",,,false,false,false,false,,,,,,false,2025-04-14 08:30:31.149 -0700
OwnerChangeOptionInfo,"000000000000000AAA",DefaultValue,OwnerChangeOptionInfo.DefaultValue,,DefaultValue,Default Value,Default Value,0,Checkbox,boolean,boolean,,false,false,false,false,false,true,false,0,0,false,false,true,true,true,true,true,true,,,,MetadataCatalog,OwnerChangeOptionInfo.DefaultValue.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:29:42.090 -0700
WorkPlanFeed,"000000000000000AAA",InsertedById,WorkPlanFeed.InsertedBy,,InsertedBy,Inserted By,Inserted By,18,Lookup(User),id,id,,false,false,false,false,true,true,false,0,0,false,false,false,true,true,true,true,true,,,,System,WorkPlanFeed.InsertedBy.005UZ00000BrdXxYAJ,InsertedBy,,false,false,true,false,,,,,,false,2025-04-14 08:30:21.671 -0700
ProblemFeed,"000000000000000AAA",InsertedById,ProblemFeed.InsertedBy,,InsertedBy,Inserted By,Inserted By,18,Lookup(User),id,id,,false,false,false,false,true,true,false,0,0,false,false,false,true,true,true,true,true,,,,System,ProblemFeed.InsertedBy.005UZ00000BrdXxYAJ,InsertedBy,,false,false,true,false,,,,,,false,2025-04-14 08:29:43.103 -0700
WorkStepFeed,"000000000000000AAA",InsertedById,WorkStepFeed.InsertedBy,,InsertedBy,Inserted By,Inserted By,18,Lookup(User),id,id,,false,false,false,false,true,true,false,0,0,false,false,false,true,true,true,true,true,,,,System,WorkStepFeed.InsertedBy.005UZ00000BrdXxYAJ,InsertedBy,,false,false,true,false,,,,,,false,2025-04-14 08:30:21.676 -0700
ProblemFeed,"000000000000000AAA",Body,ProblemFeed.Body,,Body,Body,Body,10000,Long Text Area(10000),string,string,plaintextarea,false,false,false,false,true,true,false,0,0,false,false,false,true,false,true,false,true,,,,System,ProblemFeed.Body.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:29:43.103 -0700
WorkPlanFeed,"000000000000000AAA",Body,WorkPlanFeed.Body,,Body,Body,Body,10000,Long Text Area(10000),string,string,plaintextarea,false,false,false,false,true,true,false,0,0,false,false,false,true,false,true,false,true,,,,System,WorkPlanFeed.Body.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:30:21.671 -0700
WorkStepFeed,"000000000000000AAA",Body,WorkStepFeed.Body,,Body,Body,Body,10000,Long Text Area(10000),string,string,plaintextarea,false,false,false,false,true,true,false,0,0,false,false,false,true,false,true,false,true,,,,System,WorkStepFeed.Body.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:30:21.676 -0700
KnowledgeArticleVersion,"000000000000000AAA",AssignedById,KnowledgeArticleVersion.AssignedBy,,AssignedBy,Assigned By,Assigned By,18,Lookup(User),id,id,,false,false,false,false,true,true,false,0,0,false,false,true,true,true,true,true,true,,,,System,KnowledgeArticleVersion.AssignedBy.005UZ00000BrdXxYAJ,AssignedBy,,false,true,false,false,,,,,,false,2025-04-14 08:29:18.663 -0700
KnowledgeArticleVersion,"000000000000000AAA",ValidationStatus,KnowledgeArticleVersion.ValidationStatus,,ValidationStatus,Validation Status,Validation Status,255,Picklist,string,string,,false,false,false,false,false,true,false,0,0,false,false,true,false,true,true,true,true,,,,System,KnowledgeArticleVersion.ValidationStatus.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:29:18.663 -0700
WorkStepFeed,"000000000000000AAA",CommentCount,WorkStepFeed.CommentCount,,CommentCount,Comment Count,Comment Count,0,"Number(9, 0)",integer,integer,,false,false,false,false,false,true,false,0,0,false,false,true,true,true,true,true,true,,,,System,WorkStepFeed.CommentCount.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:30:21.676 -0700
ProblemFeed,"000000000000000AAA",CommentCount,ProblemFeed.CommentCount,,CommentCount,Comment Count,Comment Count,0,"Number(9, 0)",integer,integer,,false,false,false,false,false,true,false,0,0,false,false,true,true,true,true,true,true,,,,System,ProblemFeed.CommentCount.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:29:43.103 -0700
WorkPlanFeed,"000000000000000AAA",CommentCount,WorkPlanFeed.CommentCount,,CommentCount,Comment Count,Comment Count,0,"Number(9, 0)",integer,integer,,false,false,false,false,false,true,false,0,0,false,false,true,true,true,true,true,true,,,,System,WorkPlanFeed.CommentCount.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:30:21.671 -0700
"01IUZ0000006uXO","000000000000000AAA",IsGeneratedByLlm,"01IUZ0000006uXO.IsGeneratedByLlm",,IsGeneratedByLlm,Generated by Large Language Model,Generated by Large Language Model,0,Checkbox,boolean,boolean,,false,false,false,false,false,true,false,0,0,false,false,true,true,true,true,true,true,,,,System,"01IUZ0000006uXO.IsGeneratedByLlm.005UZ00000BrdXxYAJ",,,false,false,false,false,,,,,,false,2025-04-14 08:29:18.618 -0700
"01IUZ000000GKHJ.ChangeEvent","000000000000000AAA",snr__Replacement_Channels_New__c,"01IUZ000000GKHJ.ChangeEvent.00NUZ000001MCi8",snr,Replacement_Channels_New,Replacement Channels,Replacement Channels,1000,Long Text Area(1000),string,string,plaintextarea,false,false,false,false,true,true,false,0,0,false,false,false,false,false,true,false,true,,2024-04-15 17:01:30.000 -0700,"0058X00000Fi8mPQAR",snr,"01IUZ000000GKHJ.ChangeEvent.00NUZ000001MCi8.005UZ00000BrdXxYAJ",,,false,false,false,false,,,,,,false,2025-04-14 08:30:31.149 -0700
Campaign,"000000000000000AAA",ActualCost,Campaign.ActualCost,,ActualCost,Actual Cost in Campaign,Actual Cost in Campaign,0,"Currency(18, 0)",double,double,,false,false,false,false,true,true,true,18,0,false,false,true,true,true,true,false,true,,,,System,Campaign.ActualCost.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:28:53.064 -0700
"01I41000002c7iV.ChangeEvent","000000000000000AAA",SBQQ__OriginalPrice__c,"01I41000002c7iV.ChangeEvent.00N4100000WtqEW",SBQQ,OriginalPrice,Original Price,Original Price,0,"Currency(12, 2)",double,double,,false,false,false,false,true,true,false,14,2,false,false,false,false,true,true,false,true,,2017-07-13 09:41:52.000 -0700,"00541000000K0azAAC",SBQQ,"01I41000002c7iV.ChangeEvent.00N4100000WtqEW.005UZ00000BrdXxYAJ",,,false,false,false,false,,,,,The original unit price for the product quoted by this line item.  Original Price originates from the price book.  Also known as MSRP.,false,2025-04-14 08:29:56.676 -0700
"01I41000002c7iV.ChangeEvent","000000000000000AAA",TemplateSortingOrder__c,"01I41000002c7iV.ChangeEvent.00NUZ000001VXQX",,TemplateSortingOrder,Template Sorting Order,Template Sorting Order,0,"Number(16, 2)",double,double,,false,false,false,false,true,true,false,18,2,false,false,false,false,true,true,false,true,,2024-05-01 23:44:24.000 -0700,"005UZ000002t937YAA",,"01I41000002c7iV.ChangeEvent.00NUZ000001VXQX.005UZ00000BrdXxYAJ",,,false,false,false,false,,,,,,false,2025-04-14 08:29:56.688 -0700
"01I41000002c7iV.ChangeEvent","000000000000000AAA",NoProration__c,"01I41000002c7iV.ChangeEvent.00N4100000e8ogc",,NoProration,No Proration,No Proration,0,Checkbox,boolean,boolean,,false,false,false,false,false,true,false,0,0,false,false,false,false,true,true,false,true,,2020-09-22 13:11:49.000 -0700,"0051L000007gwhLQAQ",,"01I41000002c7iV.ChangeEvent.00N4100000e8ogc.005UZ00000BrdXxYAJ",,,false,false,false,false,,,,,,false,2025-04-14 08:29:56.683 -0700
"01I41000002c7iV.ChangeEvent","000000000000000AAA",SBQQ__DefaultSubscriptionTerm__c,"01I41000002c7iV.ChangeEvent.00N4100000WtqDu",SBQQ,DefaultSubscriptionTerm,Default Subscription Term,Default Subscription Term,0,"Number(5, 0)",double,double,,false,false,false,false,true,true,false,5,0,false,false,false,false,true,true,false,true,,2017-07-13 09:41:51.000 -0700,"00541000000K0azAAC",SBQQ,"01I41000002c7iV.ChangeEvent.00N4100000WtqDu.005UZ00000BrdXxYAJ",,,false,false,false,false,,,,,"Term length of the subscription, which only applies if the product is a subscription. It is copied from the Subscription Term of the related product when the line item is first generated.",false,2025-04-14 08:29:56.659 -0700
"01I41000002c7iV.ChangeEvent","000000000000000AAA",SBQQ__SpecialPriceDescription__c,"01I41000002c7iV.ChangeEvent.00N4100000WtqF6",SBQQ,SpecialPriceDescription,Special Price Description,Special Price Description,80,Text(80),string,string,,false,false,false,false,true,true,false,0,0,false,false,false,false,true,true,false,true,,2017-07-13 09:41:54.000 -0700,"00541000000K0azAAC",SBQQ,"01I41000002c7iV.ChangeEvent.00N4100000WtqF6.005UZ00000BrdXxYAJ",,,false,false,false,false,,,,,Name of the Discount Tier or description of Contracted Price that generated special price for this line item,false,2025-04-14 08:29:56.681 -0700
Campaign,"000000000000000AAA",IsActive,Campaign.IsActive,,IsActive,Active,Active,0,Checkbox,boolean,boolean,,false,false,false,false,false,true,true,0,0,false,true,true,true,true,true,true,true,,,,System,Campaign.IsActive.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:28:53.442 -0700
"01I41000002c7iV.ChangeEvent","000000000000000AAA",SBQQ__AdditionalQuantity__c,"01I41000002c7iV.ChangeEvent.00N4100000WtqDU",SBQQ,AdditionalQuantity,Additional Quantity,Additional Quantity,0,"Number(10, 2)",double,double,,false,false,false,false,true,true,false,12,2,false,false,false,false,true,true,false,true,,2017-07-13 09:41:50.000 -0700,"00541000000K0azAAC",SBQQ,"01I41000002c7iV.ChangeEvent.00N4100000WtqDU.005UZ00000BrdXxYAJ",,,false,false,false,false,,,,,Additional quantity for this product which contributes to volume discount calculations.,false,2025-04-14 08:29:56.651 -0700
Campaign,"000000000000000AAA",codesters__Opportunity_Name_Extension__c,Campaign.00N8X00000Hn8CC,codesters,Opportunity_Name_Extension,Opportunity Name Extension,Opportunity Name Extension,80,Text(80),string,string,,false,false,false,false,true,true,true,0,0,false,false,true,true,true,true,true,true,,2023-05-12 13:22:21.000 -0700,"0051L000007gwhLQAQ",codesters,Campaign.00N8X00000Hn8CC.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:28:53.442 -0700
QuoteLineItem,"000000000000000AAA",ListPrice,QuoteLineItem.ListPrice,,ListPrice,List Price,List Price,0,"Currency(16, 2)",double,double,,false,true,false,false,true,false,true,18,2,false,false,true,true,true,true,false,true,,,,System,QuoteLineItem.ListPrice.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:29:45.747 -0700
QuoteLineItem,"000000000000000AAA",SortOrder,QuoteLineItem.SortOrder,,SortOrder,Sort Order,Sort Order,0,"Number(9, 0)",integer,integer,,false,false,false,false,true,true,true,0,0,false,false,true,true,true,true,true,true,,,,System,QuoteLineItem.SortOrder.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:29:45.747 -0700
PendingServiceRoutingChangeEvent,"000000000000000AAA",PreferredUserId,PendingServiceRoutingChangeEvent.PreferredUser,,PreferredUser,Preferred User,Preferred User,18,Lookup(User),id,id,,false,false,false,false,true,true,false,0,0,false,false,false,false,true,true,false,true,,,,CDC,PendingServiceRoutingChangeEvent.PreferredUser.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:29:43.091 -0700
"01IUZ0000004zxp","000000000000000AAA",LastModifiedById,"01IUZ0000004zxp.LastModifiedBy",,LastModifiedBy,Last Modified By,Last Modified By,18,Lookup(User),id,id,,false,false,false,false,false,true,true,0,0,false,false,true,true,true,true,true,true,,,,System,"01IUZ0000004zxp.LastModifiedBy.005UZ00000BrdXxYAJ",LastModifiedBy,,false,false,false,false,,,,,,false,2025-04-14 08:29:14.105 -0700
MlFeatureValueMetric,"000000000000000AAA",LastModifiedById,MlFeatureValueMetric.LastModifiedBy,,LastModifiedBy,Last Modified By,Last Modified By,18,Lookup(User),id,id,,false,false,false,false,false,true,false,0,0,false,false,true,true,true,true,true,true,,,,System,MlFeatureValueMetric.LastModifiedBy.005UZ00000BrdXxYAJ,LastModifiedBy,,false,false,false,false,,,,,,false,2025-04-14 08:29:28.533 -0700
Campaign,"000000000000000AAA",LastModifiedById,Campaign.LastModifiedBy,,LastModifiedBy,Last Modified By,Last Modified By,18,Lookup(User),id,id,,false,false,false,false,false,true,true,0,0,false,false,true,true,true,true,true,true,,,,System,Campaign.LastModifiedBy.005UZ00000BrdXxYAJ,LastModifiedBy,,false,false,false,false,,,,,,false,2025-04-14 08:28:53.161 -0700
UserServicePresenceChangeEvent,"000000000000000AAA",LastModifiedById,UserServicePresenceChangeEvent.LastModifiedBy,,LastModifiedBy,Last Modified By,Last Modified By,18,Lookup(User),id,id,,false,false,false,false,true,true,false,0,0,false,false,false,false,true,true,false,true,,,,CDC,UserServicePresenceChangeEvent.LastModifiedBy.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:30:20.628 -0700
QuoteLineItem,"000000000000000AAA",LastModifiedById,QuoteLineItem.LastModifiedBy,,LastModifiedBy,Last Modified By,Last Modified By,18,Lookup(User),id,id,,false,false,false,false,false,true,true,0,0,false,false,true,true,true,true,true,true,,,,System,QuoteLineItem.LastModifiedBy.005UZ00000BrdXxYAJ,LastModifiedBy,,false,false,false,false,,,,,,false,2025-04-14 08:29:45.746 -0700
SiteIframeWhiteListUrl,"000000000000000AAA",SiteId,SiteIframeWhiteListUrl.Site,,Site,Site,Site,18,Master-Detail(Site),id,id,,false,false,false,false,false,true,true,0,0,false,true,true,true,true,true,true,true,,,,System,SiteIframeWhiteListUrl.Site.005UZ00000BrdXxYAJ,Site,,false,false,false,false,,,,,,false,2025-04-14 08:30:12.289 -0700
EnhancedLetterheadFeed,"000000000000000AAA",CommentCount,EnhancedLetterheadFeed.CommentCount,,CommentCount,Comment Count,Comment Count,0,"Number(9, 0)",integer,integer,,false,false,false,false,false,true,false,0,0,false,false,true,true,true,true,true,true,,,,System,EnhancedLetterheadFeed.CommentCount.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:29:07.795 -0700
UserSetupEntityAccess,"000000000000000AAA",KeyPrefix,UserSetupEntityAccess.KeyPrefix,,KeyPrefix,Key Prefix,Key Prefix,15,Text(15),string,string,,false,false,false,false,true,true,false,0,0,false,false,true,true,true,true,true,true,,,,MetadataCatalog,UserSetupEntityAccess.KeyPrefix.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:30:20.629 -0700
EnhancedLetterheadFeed,"000000000000000AAA",NetworkScope,EnhancedLetterheadFeed.NetworkScope,,NetworkScope,Network,Network,40,Picklist(Network),string,string,,false,false,false,false,true,true,false,0,0,false,false,false,true,true,true,true,true,,,,System,EnhancedLetterheadFeed.NetworkScope.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:29:07.796 -0700
QuoteHistory,"000000000000000AAA",QuoteId,QuoteHistory.Quote,,Quote,Quote,Quote,18,Lookup(Quote),id,id,,false,false,false,false,false,true,false,0,0,false,true,true,true,true,true,true,true,,,,System,QuoteHistory.Quote.005UZ00000BrdXxYAJ,Quote,,false,false,false,false,,,,,,false,2025-04-14 08:29:45.746 -0700
EnhancedLetterheadFeed,"000000000000000AAA",InsertedById,EnhancedLetterheadFeed.InsertedBy,,InsertedBy,Inserted By,Inserted By,18,Lookup(User),id,id,,false,false,false,false,true,true,false,0,0,false,false,false,true,true,true,true,true,,,,System,EnhancedLetterheadFeed.InsertedBy.005UZ00000BrdXxYAJ,InsertedBy,,false,false,true,false,,,,,,false,2025-04-14 08:29:07.796 -0700
"01IUZ000000NrQG.ChangeEvent","000000000000000AAA",LastModifiedById,"01IUZ000000NrQG.ChangeEvent.LastModifiedBy",,LastModifiedBy,Last Modified By,Last Modified By,18,Lookup(User),id,id,,false,false,false,false,true,true,false,0,0,false,false,false,false,true,true,false,true,,,,CDC,"01IUZ000000NrQG.ChangeEvent.LastModifiedBy.005UZ00000BrdXxYAJ",,,false,false,false,false,,,,,,false,2025-04-14 08:29:23.864 -0700
"01I41000002c7ic","000000000000000AAA",LastModifiedById,"01I41000002c7ic.LastModifiedBy",,LastModifiedBy,Last Modified By,Last Modified By,18,Lookup(User),id,id,,false,false,false,false,false,true,true,0,0,false,false,true,true,true,true,true,true,,,,System,"01I41000002c7ic.LastModifiedBy.005UZ00000BrdXxYAJ",LastModifiedBy,,false,false,false,false,,,,,,false,2025-04-14 08:30:08.569 -0700
LiveAgentSessionShare,"000000000000000AAA",LastModifiedById,LiveAgentSessionShare.LastModifiedBy,,LastModifiedBy,Last Modified By,Last Modified By,18,Lookup(User),id,id,,false,false,false,false,false,true,false,0,0,false,false,true,true,true,true,true,true,,,,System,LiveAgentSessionShare.LastModifiedBy.005UZ00000BrdXxYAJ,LastModifiedBy,,false,false,false,false,,,,,,false,2025-04-14 08:29:25.383 -0700
SiteIframeWhiteListUrl,"000000000000000AAA",LastModifiedById,SiteIframeWhiteListUrl.LastModifiedBy,,LastModifiedBy,Last Modified By,Last Modified By,18,Lookup(User),id,id,,false,false,false,false,false,true,false,0,0,false,false,true,true,true,true,true,true,,,,System,SiteIframeWhiteListUrl.LastModifiedBy.005UZ00000BrdXxYAJ,LastModifiedBy,,false,false,false,false,,,,,,false,2025-04-14 08:30:12.289 -0700
AgentWorkShare,"000000000000000AAA",LastModifiedById,AgentWorkShare.LastModifiedBy,,LastModifiedBy,Last Modified By,Last Modified By,18,Lookup(User),id,id,,false,false,false,false,false,true,false,0,0,false,false,true,true,true,true,true,true,,,,System,AgentWorkShare.LastModifiedBy.005UZ00000BrdXxYAJ,LastModifiedBy,,false,false,false,false,,,,,,false,2025-04-14 08:28:44.651 -0700
EnhancedLetterheadFeed,"000000000000000AAA",RelatedRecordId,EnhancedLetterheadFeed.RelatedRecord,,RelatedRecord,Related Record,Related Record,18,"Lookup(Content Version,Thanks,Canvas Feed Item)",id,id,,false,false,false,false,true,true,false,0,0,false,false,false,true,true,true,true,true,,,,System,EnhancedLetterheadFeed.RelatedRecord.005UZ00000BrdXxYAJ,,,false,false,true,false,,,,,,false,2025-04-14 08:29:07.796 -0700
"01I41000002c7ic","000000000000000AAA",SBQQ__TemplateSection__c,"01I41000002c7ic.00N4100000WtqIM",SBQQ,TemplateSection,Template Section,Template Section,18,Lookup(Template Section),id,id,,false,false,false,false,true,true,true,0,0,false,true,true,true,true,true,true,true,,2017-07-13 09:42:06.000 -0700,"00541000000K0azAAC",SBQQ,"01I41000002c7ic.00N4100000WtqIM.005UZ00000BrdXxYAJ",SBQQ__TemplateSection__r,,false,true,false,false,,,,,Template Section related to this content.,false,2025-04-14 08:30:08.569 -0700
